station,valid,in_high,in_low,in_rh_min,in_rh,in_rh_max,in_solar_mj,in_precip,in_speed,in_gust,in_et,out_lwmv_1,out_lwmv_2,out_lwmdry_1_tot,out_lwmcon_1_tot,out_lwmwet_1_tot,out_lwmdry_2_tot,out_lwmcon_2_tot,out_lwmwet_2_tot,out_bpres_avg,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
AHTI4,738450,81464.0,45.4963999999999,28.49,46.3529167175293,70.41,22.9,0.0,5.5811653,19.640333,0.260433070866142,2461.0,71.96,0.0,0.0,1440.0,1440.0,0.0,0.0,1005.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738419,83.0000011999999,58.8000001999999,39.46,73.9491664568583,99.5,19.052445,0.0,1.4629588,6.605684,0.125196850393701,927.0,275.5,0.0,0.0,1440.0,838.0,602.5,0.0,509.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738163,30.8011999999999,9.24799999999996,71.65,81.7537498474121,98.3,1912.0,0.0,8.715118,22.123337,0.0184645669291339,2615.0,276.2,0.0,0.0,1440.0,124.0,1316.0,0.0,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739358,59.999999,45.2000002999999,102.0,0.133166673282782,136.0,12.856214,0.06,8.073116,26.127459,0.0078346464566929,2004.0,272.1,0.0,0.0,1440.0,1110.0,191.8,138.0,585.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738841,49.8000001999999,25.59999992,187.0,0.212500002235174,255.0,10.2,0.0,3.353173,17.37655,0.130236212598425,1812.0,1720.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1021.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737511,53.3119999999999,40.4725999999999,70.59,88.8079166412354,99.7,4034.0,0.030000001,6.8472733,17.87315,0.0458267795275591,381.6,404.7,0.0,948.0,492.0,0.0,950.0,490.5,1009.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738310,73.8679999999999,60.9619999999999,29.99,57.0891667207082,83.1,10.38,0.01,4.299399,11.925127,0.144094488188976,332.9,276.8,298.0,6.5,1136.0,967.0,460.8,12.25,1015.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739366,58.9999999999999,46.3999999999999,102.0,0.133166673282782,136.0,16.198844,0.0,3.6104212,10.873765,0.0074015755905511,2025.0,276.9,0.0,0.0,1440.0,0.0,1373.0,67.0,579.3,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738078,61.5019999999999,44.0635999999999,36.37,69.9120837847392,99.5,10.23,0.0,2.8632832,13.942846,0.0761417283464567,274.8,276.1,466.5,940.0,33.25,274.0,904.0,262.3,627.2,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,739309,61.0999988,33.40000004,51.0,0.0509999990463257,51.0,16.67,0.0,5.661695,17.74117,0.0073622047244094,181.9,254.9,1440.0,0.0,0.0,1440.0,0.0,0.0,582.8,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,739178,73.6339999999999,42.0943999999999,22.81,46.6145837306976,80.4,15.08,0.0,2.4583972,9.471204,0.133267716535433,1114.0,278.6,0.0,0.0,1440.0,0.0,1440.0,0.0,589.3,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738980,55.3000009999999,28.90000004,187.0,0.221000000834465,255.0,21.2,0.0,7.455721,22.593094,0.374251988188977,1892.0,1354.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,739160,67.8919999999999,48.3259999999999,29.62,51.2024997870127,73.59,17.03,0.0,4.357559,16.49967,0.162834645669291,278.6,281.7,228.5,803.0,408.8,0.0,1440.0,0.0,591.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738133,44.4596,25.7233999999999,57.66,70.2933333714803,99.3,2108.0,0.0,3.840826,13.488749,0.0258661397637795,2260.0,276.3,0.0,0.0,1440.0,0.0,1440.0,0.0,605.9,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,737447,32.4301999999999,28.1551999999999,97.8,99.2375020980835,99.4,2754.0,0.11,2.4785297,7.030702,0.0103149614173228,2152.0,279.6,0.0,0.0,1440.0,0.0,1431.0,9.0,599.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,738856,38.09999984,23.9999995399999,187.0,0.204000003635883,255.0,2189.0,0.0,1.975218,7.1604447,0.0007874016141732,1986.0,2346.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1017.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738486,44.3317999999999,21.6752,53.86,76.610000928243,88.1,13.95,0.07,6.885301,17.830648,0.0667322795275591,2073.0,84.1,414.0,22.5,1004.0,1440.0,0.0,0.0,1011.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738671,88.5000019999999,62.2000022,0.0,36.9542500451207,86.5,25.13,0.0,3.7513485,14.103907,0.122480299212598,2423.0,2588.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1016.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,738812,60.3859999999999,49424.0,86.9,98.3416665395101,100.0,6097.0,0.01,2.4897141,11.354708,0.0248818937007874,312.3,334.1,0.0,727.3,712.8,0.0,0.0,1440.0,614.3,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,737954,91.0759999999999,58316.0,25.27,45.2670828501383,75.27,28.91,0.0,2.2168076,9.558444,0.277874,273.9,273.9,1212.0,227.8,0.25,1127.0,313.3,0.0,602.9,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,739418,91.5999979999999,67.3999988,-17.0,-0.017000000923872,-17.0,26.7,0.0,4.5655947,24.360277,,221.4,256.1,1434.0,0.75,5.75,1274.0,23.25,143.3,494.6,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,738951,59.5939999999999,31.0298,27.53,69.9650004704793,100.0,16.02,0.0,2.3398392,11.618667,0.100826783464567,274.1,277.6,855.0,140.3,444.8,430.8,897.0,112.8,620.0,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738576,34.0429999999999,17.6252,86.0,96.1041663487752,99.7,16.8,0.2,2.4874773,11.603007,0.0462992086614173,1325.0,275.0,0.0,0.0,1440.0,376.3,896.0,168.3,596.8,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738186,43.8097999999999,15746.0,56.51,81.4479168256124,99.4,10.11,0.0,1.5009867,9.703845,0.0344094527559055,274.1,274.8,428.0,1012.0,0.0,397.3,1043.0,0.0,686.4,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,737661,95.3999959999999,67.9999999999999,0.0,0.045333335796992,68.0,23.32,0.0,4.1249175,12.743847,0.0090551188976378,155.3,274.6,1440.0,0.0,0.0,1423.0,16.75,0.0,488.9,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
AHTI4,738203,22.4815999999999,6.36799999999992,48.64,66.0329168637594,77.86,9.79,0.0,9.804508,22.794418,0.0004724409448818,2598.0,276.0,0.0,0.0,1440.0,18.75,1421.0,0.0,1025.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738225,23.6461999999999,9.58999999999996,35.87,58.7804168065389,82.5,26.43,0.0,10.037149,23.622087,0.0137795283464567,2618.0,274.8,0.0,0.0,1440.0,721.8,718.3,0.0,1025.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,739178,78.600002,42.8999995399999,187.0,0.213916668668389,255.0,13.31,0.0,5.6482735,15.126188,0.252795275590551,923.0,1848.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1030.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737645,88.3039999999999,68972.0,55.09,75.6116666793823,94.9,23.49,0.0,5.898811,14.600508,0.245787385826772,278.1,276.1,542.0,748.8,149.3,769.3,670.8,0.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,739419,87.7000009999999,65.0000011999999,68.0,0.114750005925695,136.0,17.94,0.0,1.0826789,6.518443,0.006771653543307,1995.0,278.2,0.0,0.0,1440.0,699.5,631.5,109.0,539.9,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738930,47588.0,26.0905999999999,48.01,65.7279167175293,99.4,15.6812,0.04,2.8028858,11.647747,0.0664960669291339,1031.0,387.5,0.0,0.0,1440.0,1312.0,26.5,102.0,584.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738591,33.5354,25907.0,77.75,96.3326077668563,99.7,7.28213,0.15,1.2101846,8.842624,0.020236220472441,586.6,275.7,0.0,0.0,1440.0,983.0,321.8,135.5,578.3,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738878,59072.0,46.1642,99.9,99.9958333969116,100.0,2548.0,0.27,1.7470502,8.665906,0.0123622039370079,418.6,499.8,0.0,566.0,874.0,0.0,104.0,1336.0,612.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,738833,60548.0,33.1718,30.49,63.9066665172577,99.7,10.95,0.0,5.1561465,15.944908,0.117244094488189,288.5,278.9,0.0,0.0,1440.0,0.0,1090.0,350.0,621.7,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,739266,28.7999999599999,-4.80000100000007,136.0,0.1941666683803,256.0,7653.0,0.0,7.4669056,19.483747,0.0017322831496063,1834.0,2062.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1028.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738908,35.30000012,29.80000004,187.0,0.204000003635883,255.0,3584.0,0.03,4.178604,10.419666,0.0020078736220472,2198.0,2373.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1024.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738767,92372.0,67874.0,41.48,75.3712498346965,99.6,18.2,0.0,2.534453,9.558445,0.190000039370079,2519.0,277.5,0.0,0.0,1440.0,344.3,1096.0,0.0,488.3,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,739247,47588.0,43.8458,100.0,100.0,100.0,997.0,0.5200787,2.644063,12.963067,0.0056299212598425,273.5,330.1,4.75,64.5,1371.0,0.0,0.0,1440.0,604.4,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,739369,82.6999988,54.8999995999999,68.0,0.133166673903664,136.0,21.21473,0.0,8.509319,22.235184,0.0078346464566929,2038.0,275.4,0.0,0.0,1440.0,928.0,511.8,0.0,535.8,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738863,44.2903999999999,29.6528,82.4,96.5166670481364,99.7,3711.0,0.06,1.5166453,12.2919855,0.003622048031496,1033.0,271.6,0.0,0.0,1440.0,610.8,559.8,269.5,604.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,739138,89.5000009999999,53.5000009999999,-17.0,-0.017000000923872,-17.0,20.47,0.0,6.5475235,21.094345,,173.6,254.7,1440.0,0.0,0.0,1440.0,0.0,0.0,518.8,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,738028,88.9519999999999,66.6679999999999,70.34,91.2924995422363,99.7,17.8,1.17,1.8767927,22.41414,0.140748031496063,308.0,280.0,0.0,35.5,1405.0,0.0,1293.0,147.0,593.2,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,738622,88.5000019999999,53.4000001999999,409.0,0.55633332952857,817.0,24.23,0.0,10.404008,21.922012,0.0108267716535433,161.5,258.3,1440.0,0.0,0.0,1440.0,0.0,0.0,504.1,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738948,76064.0,44222.0,32.96,66.5224995613098,99.7,18.96427,0.0,7.393087,21.29567,0.132992125984252,1916.0,272.5,0.0,0.0,1440.0,1416.0,24.0,0.0,518.4,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738739,80.4919999999999,62.9419999999999,67.76,94.8054170608521,100.0,17.68,0.11,2.3666825,10.128864,0.130590566929134,277.0,293.4,530.8,908.0,1.25,0.0,0.0,1440.0,605.3,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,739029,80.5279999999999,52.8999997999999,43.6,68.4612495104472,91.0,28.13,0.01,2.4494493,13.942847,0.235905496062992,307.2,284.1,0.0,103.0,1337.0,0.0,666.8,773.3,586.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,738906,27.3415999999999,-11.2999990000001,65.69,81.381667137146,97.3,8.05,0.0,2.6239307,11.911706,0.0194488196850394,274.2,291.2,469.5,971.0,0.0,0.0,0.0,1440.0,699.8,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738151,39371.0,24.6902,41.51,72.7304169336955,98.8,12.41,0.0,4.2680817,18.566603,0.0544488188976378,2608.0,275.6,0.0,0.0,1440.0,115.0,1300.0,25.0,1011.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,738024,79556.0,52898.0,52.71,74.1329167683919,95.7,26.09,0.0,4.1204433,13.343348,0.230905511811024,287.3,274.7,0.0,443.0,997.0,774.3,261.3,404.5,1019.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738368,81.9499999999999,64.3099999999999,61.13,87.5737504959106,99.5,25.78191,0.0,1.0714942,5.7578835,0.206574775590551,2207.0,278.8,0.0,0.0,1440.0,381.0,1059.0,0.0,491.9,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,737852,59.8999999999999,32099.0,52.11,72.9112501144409,99.3,17.18,0.0,2.8520985,10.961006,0.0988976377952756,319.1,328.6,957.0,324.3,158.8,593.3,678.8,168.0,655.6,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738602,44.8718,31.2259999999999,54.9,87.8962499300639,99.6,12.12946,0.22,2.831966,8.214044,0.0483464566929134,681.6,276.3,0.0,0.0,1440.0,810.0,630.0,0.0,555.4,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738607,48.1099999999999,29.6995999999999,31.23,54.0220837593079,68.91,26.49,0.0,2.0356154,15.316328,0.138740145669291,1044.0,275.0,0.0,0.0,1440.0,1217.0,223.0,0.0,550.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,737721,42.3733999999999,34.6999999999999,83.1,93.3083343505859,99.4,4176.0,0.5598425,3.35541,10.477827,0.0237795275590551,2582.0,262.2,0.0,0.25,1440.0,319.8,287.8,833.0,603.8,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,739310,60422.0,29.2604,42.67,55.7366666793823,66.89,14.34,0.0,10.967717,26.239305,0.169015736220473,273.6,277.0,1309.0,0.0,131.0,47.75,1392.0,0.0,603.2,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,739353,65.9000011999999,33.09999998,68.0,0.120416672900319,136.0,27.92771,0.0,4.0824156,16.17755,0.0081496062992126,2065.0,272.8,0.0,0.0,1440.0,1094.0,346.3,0.0,575.3,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,739084,74624.0,61.0339999999999,51.68,77.6291658083598,99.7,21.25,0.0,1.4316416,7.292424,0.176259842519685,1184.0,284.4,0.0,0.0,1440.0,0.0,1038.0,402.0,525.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
BNKI4,738953,43.9754,33.4975999999999,99.3,99.7083342870077,99.8,15.53297,0.27,3.7446375,12.363567,0.0474409448818898,1212.0,273.2,0.0,0.0,1440.0,92.5,44.0,1304.0,593.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,739388,65.399999,45.40000046,187.0,0.22241666726768,255.0,22.44169,0.0,7.645861,20.400892,0.0170078720472441,1208.0,1981.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1013.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,737462,31.9999999999999,14972.0,39.9,67.2508333524068,87.4,8.23,0.0,0.6867406,7.3953238,0.0247637822834646,2292.0,273.6,0.0,0.0,1440.0,908.0,532.3,0.0,603.5,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
GVNI4,737653,87.2999977999999,60.7000009999999,0.0,0.04250000230968,68.0,20.84,0.0,3.207772,24.24843,0.0079527559055118,157.0,304.5,1440.0,0.0,0.0,1031.0,249.0,160.5,501.3,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
OSTI4,737751,52322.0,29.8274,42.02,79.6862498919169,99.2,8.22,0.010000001,3.505285,16.996271,0.0518503897637795,275.4,277.5,609.0,710.3,120.8,240.0,958.0,242.0,697.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
GVNI4,738140,46.2000002,25.2999998599999,68.0,0.159000001226862,341.0,9.03,0.0,7.0418873,25.299793,0.0057086614173228,171.2,264.7,1440.0,0.0,0.0,1440.0,0.0,0.0,606.2,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
GVNI4,739289,44.8999997,21.6000001399999,-17.0,0.0538333333097398,119.0,11.19,0.0,7.223079,16.61599,0.0061023629921259,182.6,254.9,1440.0,0.0,0.0,1440.0,0.0,0.0,605.6,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738867,43.6621999999999,19.2919999999999,32.23,59.8679172197978,99.1,13.61,0.0,1.4562479,9.645685,0.054960625984252,2211.0,273.0,0.0,0.0,1440.0,1147.0,292.8,0.0,605.7,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,739328,73.3000009999999,39.2999995399999,187.0,0.215333335101605,255.0,16.86,0.0,8.560769,21.944382,0.0158661429133858,1208.0,1089.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1005.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738750,76.9279999999999,52.2499999999999,50.17,79.3166662851969,99.6,19.839969,0.01,1.5792797,7.6279655,0.165787417322835,2349.0,267.9,0.0,0.0,1440.0,631.8,378.8,429.5,547.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,737774,22.1143999999999,14198.0,67.13,74.292916615804,85.0,7205.0,0.0,4.438089,11.370366,0.0232677149606299,277.6,274.9,0.0,1440.0,0.0,258.5,1182.0,0.0,1027.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738054,68.8099999999999,52772.0,46.68,76.5525005658468,99.3,10.357092,0.01,1.751524,8.972366,0.0601574803149606,1725.0,266.6,0.0,0.0,1440.0,1271.0,169.0,0.0,567.2,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,737470,41.0791999999999,16214.0,67.36,75.9070828755697,91.5,13.46,0.0,4.8138947,17.47945,0.0546062913385827,392.7,286.3,1067.0,80.5,293.0,402.3,728.3,309.5,705.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,738293,65.7499999999999,48614.0,58.9,88.5129176775615,99.5,16.435982,0.23,2.089302,10.039387,0.0772834566929134,433.9,254.3,54.5,12.25,1373.0,922.0,114.0,404.3,520.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738614,80.5099999999999,46.0274,57.17,82.9104161262512,100.0,13.0,0.17,7.4780903,29.773672,0.123543326771654,277.0,281.1,419.3,943.0,77.5,110.8,1256.0,73.25,616.1,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,738187,37.9004,9.06799999999992,61.9,72.2383335431417,89.0,14.73,0.0,8.001534,22.123337,0.051496062992126,2621.0,275.4,0.0,0.0,1440.0,0.0,1440.0,0.0,1018.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
BNKI4,738029,86.8099999999999,70.4659999999999,78.69,91.8287506103516,99.4,18.40434,0.05,2.1877272,10.844686,0.155551169291339,1154.0,277.4,229.0,56.0,1155.0,670.3,707.8,62.0,526.1,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,737542,77.6839999999999,52.5019999999999,44.61,57.5825006167094,81.0,20.51,0.020000001,8.137988,27.648577,0.250039346456693,273.4,275.5,1329.0,68.0,43.5,913.0,509.5,18.0,606.9,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,737666,76.0099999999999,55.6339999999999,42.92,68.1695826848348,93.4,22333.0,0.0,1.4092722,7.498223,0.178779503937008,2234.0,276.1,0.0,0.0,1440.0,1057.0,382.8,0.0,525.2,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
OSTI4,738764,89.3659999999999,55.1839999999999,34.36,70.1287500063578,100.0,22.52,0.0,0.9216193,11.457606,0.177086614173228,275.8,279.2,1094.0,329.3,16.5,7.0,1433.0,0.0,603.9,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
OSTI4,738748,82.3999999999999,54.4999999999999,63.74,84.944166024526,99.9,24.83,0.0,6.442387,16.16413,0.218425196850394,272.4,295.6,874.0,566.0,0.0,0.0,0.0,1440.0,601.6,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
BNKI4,737477,45.8383999999999,24413.0,54.06,65.9783339500427,76.59,14.22,0.0,3.8139827,10.493485,0.0718110275590551,1908.0,276.2,0.0,0.0,1440.0,870.0,570.3,0.0,588.0,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,737915,67622.0,33.3733999999999,23.29,45.9920829137166,74.76,22.09,0.0,2.9907887,21.340408,0.204173228346457,274.1,273.1,941.0,499.0,0.0,1230.0,191.8,18.5,1022.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
AHTI4,737649,84632.0,62.9599999999999,70.77,83.2616659800212,93.2,17.0,0.0,4.9257417,14.132987,0.158031496062992,321.0,278.8,74.0,714.5,651.5,0.0,1440.0,0.0,1019.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
GVNI4,738947,71.8999988,29.6999999599999,51.0,0.0524166657899817,85.0,16.85,0.0,8.258782,23.510239,0.007755905511811,172.3,258.2,1440.0,0.0,0.0,1440.0,0.0,0.0,559.9,GVNI4,Glenwood - Blackwing Vineyard,410441,-957749,36668936,"May 03, 2017",,ISUSM,
BNKI4,738074,61.1599999999999,54482.0,99.4,99.6083316802979,99.7,8.04741,0.29,1.8812666,7.4087453,0.0236220472440945,471.1,276.1,0.0,0.0,1440.0,0.25,521.8,918.0,593.6,BNKI4,Bankston - Park Farm Winery (Vineyard),425175,-909142,30693216,"Apr 11, 2017",,ISUSM,
AHTI4,739032,73.0000022,57.1999999999999,187.0,0.22241666726768,255.0,15.37,0.40984252,5.142725,18.65608,0.312716535433071,1449.0,852.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1006.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
OSTI4,737868,53.1679999999999,27.8653999999999,31.45,52.1983331044515,73.5,20.9,0.0,1.9953505,9.442124,0.112401586614173,274.8,275.4,1283.0,157.5,0.0,755.3,684.8,0.0,661.5,OSTI4,Oskaloosa - Tassel Ridge (Vineyard),413158,-926485,24809186,"Mar 30, 2017",,ISUSM,
AHTI4,739232,13.0999999999999,1.69999879999998,136.0,0.184458333998919,256.0,2035.0,0.0,4.404535,10.976665,0.0003543307480314,1592.0,2058.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1032.0,AHTI4,Ames - Horticulture (Vineyard),421081,-93586,306091,"Nov 28, 2016",,ISUSM,
